id,time,username,post,label,skipstatus,player
719519339171463168,1461039340.8961859,dannylamb97,RT @rtr_pod: All eyes on @Dele_Alli. https://t.co/fUwB5cYfmp,,,
719519474551037952,1461039340.8793025,Spursboy1231,@BeingBolasie @Dele_Alli oh benj ????,,,
719519484881592321,1461039340.8752866,NaughtyCupboard,"@Dele_Alli Happy Birthday my little AlliKat. Awesome goal, awesome result. Have an awesome day ????????????",,,
719519496449474560,1461039340.8732984,elmore_luke,Happy birthday @Dele_Alli https://t.co/Zino4XikmW,,,
719519601206423552,1461029437.5117846,flohpmj,@MCFC @aguerosergiokun Kun ????,,,
719519722979459072,1461039338.2948942,teambaereyra,@Dele_Alli https://t.co/qJPnwe4ged,,,
719519740230807552,1461039338.293864,johnrobert1,@Z_PearsonTHFC @Dele_Alli @SpursOfficial with you there COYS,,,
719519753866518530,1461039338.2907784,chuchuina_29017,RT @GOtvNg: Our #MCM is the talented @Dele_Alli. RT to wish him a happy birthday. Red Devils don't be mad at him ;) #GOtvNews https://t.co/…,,,
719519784686235648,1461039338.2827642,Iam_harpheehz,@Dele_Alli. Happy birthday dude... Long life&amp;prosperity!,,,
719519815384317952,1461029437.5067756,sunilsoni2370,@KAguero23Fan @aguerosergiokun I remember the glorious goal which made me jump out of my seat/skin! #MCFC @MCFC First Premier League title,,,
719519902785277952,1461039338.2698345,Dele_Allli,"Hey, @Dele_Alli, how many rt's for a date with you? I'll pay",,,
719519912918581248,1461039338.268833,ernestwhk,@Dele_Alli idol,,,
719519944099172356,1461030290.249707,Wade99HD,"@vardy7 Ignore the hate, I'm Chelsea fan Vardy... Ignore the hate, it's sick. Go on win the League and let glory make all the noise. ???????",,,
719519950029910016,1461029437.5057776,sfggfhhgg,@aguerosergiokun ??? ??????,,,
719520088995557376,1461039338.2377975,SpursObsession,Happy birthday @Dele_Alli! https://t.co/8xTDBYCZqg,,,
719520100127272961,1461030290.2487068,Cakesbyleon1,Well done boys @vardy7 @16DrinkwaterD @robert_huth @dannysimpson @Demarai7 @LCFCofficial you should be proud https://t.co/DF6tLCu3wo,,,
719520101737873408,1461039338.234041,jummalM98,@Dele_Alli banter is as good as ur performances in big games ????,,,
719520131269922816,1461030290.247706,Bignotti131313,"@vardy7 Hi Vardy, we are 7 supporters of Leicester and yours. Can u gift us 7 tickets. This is a geat opportunity to supporto u. Thanks",,,
719520221455851520,1461039338.222982,MajesticEmre,"@Dele_Alli Join Liverpool imo, you know it's best for you Dele",,,
719520233141219328,1461035970.9624472,HollyCFC,@HKane @tweetarran does it look authentic to you?,,,
719520234328231937,1461039338.2199788,Le__Mee,RT @OL69FTW: Happy BirthDay @Dele_Alli,,,
719520320961581056,1461039338.2129846,annie11_,"@Dele_Alli Happy Birthday, great goal yesterday!!!! ???????????????????????????????????????????????? #COYS",,,
719520378637430784,1461039338.2049315,WienerNathan,@Dele_Alli good1 happy birthday bra...all the way from south africa,,,
719520384886833152,1461039338.2029324,protofutebol,"11/4/1996. Nasce em Milton Keynes (Inglaterra), Dele Alli (@Dele_Alli), meia do Tottenham https://t.co/9j3sH23GOr",,,
719520437097611264,1461039338.1999402,kurt0203,@Dele_Alli Say that to @ericdier and see his reaction ????,,,
719520541678428161,1461029780.222541,BlaugranaFan,"@CatalanEdition and other player must be @Mahrez22 , megusta )",,,
719520584162381825,1461039338.191996,isagooner,@Dele_Alli no wonder why this guy plays for spuds. Joke of the century,,,
719520597710151680,1461039338.1892693,Blvckbourn,RT @CamPepperr: @Dele_Alli daddy alli,,,
719520614093103105,1461039335.3733134,DannyClarry,@jjw_92 @Dele_Alli One half of bant and dec,,,
719520671466921984,1461039335.37031,RajaKha74468567,@SpursOfficial @Dele_Alli commentary in this video don't do justice to the goal. It's the other commentary that is pure class!,,,
719520674071621633,1461039335.3683026,_iSpurs,@Dele_Alli you look like tabata ????,,,
719520763070562304,1461039335.361308,liambatchelor,@Dele_Alli times flies when your having fun! #COYS ??????????,,,
719520879160508416,1461039335.3482776,ManLikeBanky,@Dele_Alli happy birthday my g,,,
719520880020365313,1461039335.3472762,BILLYDIGGONS,@BirtiniBassetti @Dele_Alli ????????,,,
719520892057948160,1461030290.2447,BrianPanozzo10,INTRATABLE @vardy7,,,
719520899582533633,1461039335.3452773,kurt0203,@Dele_Alli https://t.co/YxH2Rpfz1t,,,
719520976053149696,1461039335.3412714,BradleyHodson19,@Dele_Alli https://t.co/9EFryRkhkV,,,
719521040553140224,1461039335.3332314,KyranWiltshire,"My boy @Dele_Alli on his 20th ???????????? @ London, United Kingdom https://t.co/O5BSrs0PIr",,,
719521069523214336,1461039335.3292387,FerrariFifa,@Dele_Alli fucking legend,,,
719521112229593090,1461039335.3205152,hug0_meneguite,"RT @brasilspurs: ???? ???? ???? Happy 20th birthday, @Dele_Alli! ???? ???? ????
#COYS https://t.co/oD52Xpi320",,,
719521141585494017,1461039335.3164868,kenan_1304,@Dele_Alli happy birthday come to liverpool we know you want to ;),,,
719521196212109314,1461039335.313478,J7Shorthouse,RT @SpursObsession: Happy birthday @Dele_Alli! https://t.co/8xTDBYCZqg,,,
719521203308863490,1461039335.312465,SwagKingPlsHelp,@Dele_Alli fuck off,,,
719521285525508096,1461029437.5012677,AndrewNordstrum,"@aguerosergiokun my birthday is tomorrow. Not asking to score 4 me but if u do, wink at the camera. I'll know it's 4 me. 
#MCFC #CMONCITY",,,
719521368656711682,1461039335.2964108,Dele_Allli,@Dele_Alli I'll also donate £200 to a charity of your choice ????,,,
719521396364341248,1461039335.29541,DanCusack1,Happy birthday to the best player in world football @Dele_Alli #blackdancusack,,,
719521432229801984,1461039335.292421,FerrandMatt,@Dele_Alli happy birthday ! So proud u r a Spurs player ! Good luck ! To,,,
719521464098168832,1461030290.2437012,supernic777,@vardy7 https://t.co/VPpMCrrjgu,,,
719521553025773568,1461039335.282699,davexdavex,@Dele_Alli happy birthday &amp; well done yesterday. Felt like it was my birthday even though it wasn't ????,,,
719521655350026240,1461039335.2673454,jlthomas_14,Happy birthday @Dele_Alli @SpursOfficial https://t.co/QHtNcBhmV9,,,
719521655584894980,1461039335.2663445,Jake_Henley,"RT @Dele_Allli: Hey, @Dele_Alli, how many rt's for a date with you? I'll pay",,,
719521683472850944,1461039335.2593465,kittinnho,@Dele_Alli o h we have the same birthday it's a sign come to @LFC,,,
719522115041521664,1461035970.960528,julianaramos709,@Dele_Alli  Happy bday ????????????????????? @HKane  e @RyanMason https://t.co/1uBWygr3VF,,,
719522382277382144,1461039332.5034337,betoscope_en,"Happy 20th birthday to @Dele_Alli ! 
His debut season at @SpursOfficial 
Appearences: 31
Goals: 8
Assists: 9 https://t.co/zS1VCGE8Fs",,,
719522401013207042,1461039332.5004568,SyaPLAYzz,@Dele_Alli @_Sameel88 waving bye bye to 19 welcome to 20 https://t.co/aKli5LKzEY,,,
719522666051432448,1461039332.4746075,AmantesdelRB,@Dele_Alli happy birthday bae :'),,,
719522693792604161,1461039332.4704394,Chris__Preston,Happy Birthday to my best mate @Dele_Alli,,,
719522768136577024,1461039332.4644606,robbieb1994,@Dele_Alli I'm 22 tomorrow.. Wish me a good birthday now!,,,
719522772712611840,1461030290.2406974,sgtchill1,@vardy7 planning to come from Italy to witness history. What you're doing is impossible to explain. It's just huge. #novardynoparty,,,
719522782950723584,1461039332.4624734,BanterMerchant7,. @Dele_Alli ffs???? https://t.co/9Dd7E9DsUD,,,
719522798339624960,1461039332.4574974,mr_briefcase,@Dele_Alli happy birthday to u https://t.co/bVQwHXoq1j,,,
719522928312913920,1461039329.7046854,BILLYDIGGONS,@BirtiniBassetti @Dele_Alli if Mesut tweeted this you'd be all like ??????????????,,,
719523033904476161,1461039329.6876595,babe_jet,Happy birthday to me (Somoye Oluwatosin) and bamidele jermaine alli @Dele_Alli ???? heroes and legends are born on this day and date 11/04/1,,,
719523119233310720,1461039329.6785614,MemphisDxpay,@Dele_Alli @Dele_Allli I hate you,,,
719523246098489345,1461039329.6658072,Dele_Allli,@MemphisDxpay @Dele_Alli me or the real dele?,,,
719523297302601728,1461039329.6587718,NAJCR,@Dele_Alli times flys,,,
719523383520702466,1461039329.650776,FanFFC,@Dele_Alli @LhssenDHZ cuz u were mate lol,,,
719523623908810752,1461039329.6286626,JAGBASSI10,"Happy birthday @Dele_Alli, most talented 19 year old to play for Tottenham since @GlennHoddle. Hope you have a great day. #COYS.",,,
719523678682263553,1461039329.6276653,Leedholbrook,RT @NickyHayesPhoto: @Dele_Alli @SpursOfficial Loving this image of the happiness on Spurs fans faces after Dele Alli's goal yesterday. htt…,,,
719523731794735104,1461039329.6216538,KINGDOMOF7GAMES,@Dele_Alli happy birthday hope @ericdier spoilt ya lol,,,
719524074624585729,1461039329.5946026,iMxsty,@Dele_Alli ffs,,,
719524109856718848,1461030290.2326849,NatsWard,@vardy7 you got nearly 100k followers already! :-),,,
719524224990371840,1461039326.1025515,M1Odicho,@Dele_Alli king Bamidele!!!!,,,
719524288215257088,1461035970.9557054,Jbrice31Brice,"@HKane you love your golf so are you playing in the pro am at went worth may 25th alongside redknapp,Ramsey,fowler etc.great event last year",,,
719524324739321856,1461039326.0899642,jpgTHFC,@Dele_Alli I would retweet this but your spelling is atrocious,,,
719524386554810371,1461039326.086583,jamespowell363,"@Dele_Alli what did @ericdier get you for your birthday , apart from flowers obviously",,,
719524431815684100,1461039326.0815878,yidforlifechris,@Dele_Alli happy birthday dele alli..enjoy just as we did yesterday smashing man utd,,,
719524457463742465,1461039326.0765667,d_d_jones,I still think that @Dele_Alli sounds like a location from Harry Potter...,,,
719524483275583489,1461039326.0726216,jimmabaker,@Dele_Alli u fucking tool,,,
719524486253514752,1461030290.2316842,Davidmlloyd1,@vardy7 brilliant work. Well done again!!,,,
719524524300115968,1461039326.0655608,toranzo148,"RT @MrGalanRM: Eres muy bueno pero estos tuits de mierda te hacen bajar mucho, colegui @Dele_Alli",,,
719524524354576384,1461039326.0645561,ellissonarthu,Parabéns @Dele_Alli,,,
719524540972474368,1461039326.0575511,z3kia1,Happy Birthday @Dele_Alli nutmeg king????????,,,
719524708094513153,1461039326.0444365,vivek_360,@Dele_Alli Happy Birthday...,,,
719524996629020672,1461039326.0205152,ChameraPawel,@Dele_Alli @fijcio,,,
719525095337811969,1461039326.0114536,kadie0817,@Dele_Alli happy birthday have a good un please could you tweet back n say hi to my son he's your biggest fan his name is Clayton. X,,,
719525170780704768,1461039326.0054464,GoalsGaloreIzzy,@BanterMerchant7 @Dele_Alli would give u the same cake for yesterday,,,
719525193606148096,1461039326.0044606,dcfc_89,@Dele_Alli Happy birthday lad????,,,
719525197850767362,1461039326.0034654,elliejacksonn19,@joe_weller_ @Dele_Alli @denyer_matt,,,
719525212857987072,1461039326.0014396,ttoo5400,"RT @bandarawad: ?????? ????? ????? ????? ????????? ??????? ???? ??? ???? ????? 20 ????? .. !

@Dele_Alli 

#HappyBirthdayAlli https://t.co/…",,,
719525456454635520,1461039322.60779,Hazim2612,@daniazfar @Dele_Alli kau anjing,,,
719525465451536386,1461030290.2286804,sunnyklcfc,@vardy7 top performance vards ! Great second half ! Top goals ! Keep on going ! #LCFC,,,
719525562964770816,1461039322.5997946,izrafluffy,Happy birthday @Dele_Alli Panjang umur murah rezeki in shaa Allah.,,,
719525566337196033,1461039322.5987935,MissEllieShep,Happy birthday @Dele_Alli ???????? #COYS,,,
719525669793869824,1461039322.595773,joshoriito,thank u @Dele_Alli @AlderweireldTob @ErikLamela,,,
719525807325102082,1461029780.219529,FB_WHISPERS,RT @JoeBrownArtist: @jamoashmore @FB_WHISPERS @Mahrez22 Great piece highlighting the brightest talent in the #epl right now!!,,,
719525973025288192,1461029780.2185266,ImenKermadi,@Mahrez22 Hi #Mahrez i want you to score a goal next match okay cuz Im a little bit jealouse not only Vardy #GoMahrez,,,
719525975768363008,1461039322.566939,T_Stew123,@Dele_Alli and now you're 20 and did this https://t.co/SOllBRW434,,,
719526048988323840,1461039322.5619473,UanLong,@Dele_Alli 20 today,,,
719526050322124800,1461039322.5609472,Dele_Allli,@Dele_Alli I could teach you Icelandic,,,
719526205611909120,1461030290.2246757,Blackburn85,@dan_sweenz @halesowentownfc @khfcofficial who the f*** is @vardy7 daniel sweeneys havin a party! #StourbridgeSlayer,,,
719526317990014977,1461039322.5228448,serge43210,In honour of @Dele_Alli birthday I will be watching his best bits on loop for the next 11 hours #Delboy,,,
719526340404387840,1461039322.5177865,Liver_Lover_44,@Dele_Alli https://t.co/mNP2WosOmr,,,
719526370699833345,1461035970.9507143,chinmay7k,Kohli getting popular abroad! First @HKane now @GarethBale11 !  https://t.co/ZGhDd5gilD,,,
719526441218539520,1461030290.2226741,matchmagazine,"KANE v VARDY!

@HKane and @vardy7 go head-to-head in the latest issue of MATCH!

#THFC #LCFC #PremierLeague https://t.co/HQjkWePh04",,,
719526475746177024,1461029780.2175221,ImenKermadi,@Mahrez22 please Mahrez like my tweet if you are reading this #yourFanIMEN #MAHREZTHEBEST,,,
719526586773553153,1461039319.4941785,gazzal,@Dele_Alli Many happy returns to the player and young player of the season!!,,,
719526689819213824,1461039319.4851682,Olivia_Avery2,"RT @Dele_Alli: Enjoyed my interview with @GeoffShreeves ,see you on Sunday????????",,,
719526692813959168,1461029437.4877715,MartinJosselin,"@aguerosergiokun legend of Mcfc !!!! Tremblé PSG, il a envie de but #legend #kun #kun… https://t.co/igsrObUFAB",,,
719526734509568000,1461039319.4811444,luca_squire,@joe_weller_ @Dele_Alli #COYS,,,
719526743493767168,1461039319.4801438,Wacka78,Happy birthday @Dele_Alli. Awesome performance yesterday. #COYS,,,
719526805208768512,1461039319.4699874,RyanCrittenden_,@Dele_Alli @brerrrr,,,
719526813152776192,1461039319.4689865,littlelee0305,Happy birthday @Dele_Alli England's future captain &amp; the panna King #ballr https://t.co/2MVJIxh4zf,,,
719526846652641281,1461039319.4662158,Olivia_Avery2,@Dele_Alli I hope you have a wonderful birthday Dele and that  you enjoy my profile layout XD,,,
719526949945806849,1461035970.9487102,Loopylouspurs,.@BBCMOTD morning repeat show on Sunday April 17 will feature @HKane's day as a volunteer for @NoahsArkHospice,,,
719527032007200768,1461039319.459192,52johnm,@Dele_Alli new Avi? https://t.co/rnMrlsWqkv,,,
719527158755041281,1461039319.4481895,kerkasteen,@Dele_Alli boooo,,,
719527211548741632,1461039319.4431536,CallumGordon7,@Dele_Alli cos you were fam,,,
719527301105520641,1461039319.438087,conorprince11,@Dele_Alli @jje12__ awful banter,,,
719527361629302786,1461039319.431102,jnickelson15,Happy Birthday to my pal @Dele_Alli ??,,,
719527558413492224,1461037336.4215262,cheeky849,@tracker1878 @DegsyMount @Everton @RomeluLukaku9 @OfficielArounaK no,,,
719527607537164288,1461039319.3910189,_ASmith99,"@Dele_Alli ha ha
how original dele",,,
719527682942312448,1461039316.3419945,zarryohmygod,@Dele_Alli  you're a funny fucker aren't you,,,
719527690571759617,1461039316.3409936,Stepoverdesigns,Happy birthday to @Dele_Alli and Congrats on the win against United yesterday! #COYS Rt's appreciated. ???? https://t.co/I4t5PpXluT,,,
719527815595573248,1461039316.3222158,DeeSlayford,@SpursOfficial @Dele_Alli    happy birthday Dele.Hope ur having a Good Day,,,
719528048547270658,1461029437.4843054,Yankswhobtr,"@aguerosergiokun kun, buena suerta mana.. #VIVACITY!",,,
719528066503073792,1461039316.2961073,tonyspurs1980,@SpursOfficial has @Dele_Alli a different hand shake for each squad member??,,,
719528074065350656,1461039316.2951055,mafidoombeats,"@Dele_Alli @SpursOfficial oh dear... ???? happiest of birthdays, keep on scoring!",,,
719528079467683840,1461039316.2931032,dennise763,.@Dele_Alli was 5 when @SpursOfficial last beat @ManUtd in the #BPL at home before Sunday: https://t.co/y8ZIyEnjSH,,,
719528147142754304,1461039316.2840884,pro_TEG_y,Monday dad jokes w/ Dele.@Dele_Alli you playing @ MK Dons and Leicester fearing relegation also feels like yesterday https://t.co/we0vNp6sDa,,,
719528160321150980,1461039316.2820847,mattyrobinson95,"Happy birthday @Dele_Alli a year ago playing away at port vale, now scoring against the scum! #Respect",,,
719528237706133504,1461029437.4833071,Yankswhobtr,@aguerosergiokun #CITYFANSANDUP! We can beat PSG Tuesday @MCFC,,,
719528244354134016,1461039316.265048,MasaiIincoIn,@Dele_Alli https://t.co/ZVkhuwfsrC,,,
719528257062875136,1461030290.2126606,Bignotti131313,"@LCFC we are 7 italian fan, we plan to come for the match vs everton. could you give us 7 free pass? GO GO @LCFC @vardy7 @josh_drinkwater",,,
719528267460513792,1461039316.2620444,Trippiegg,@Dele_Alli I'll forgive this dreadful banter because you're my dad,,,
719528331843121152,1461037892.7405133,jotagutie,"@Antena2RCN james ya dale para Italia alli si aprecian a un crak, q lo diga cuadrado",,,
719528335739588610,1461029437.482306,ZaneKun10,Gran semana mi amor @aguerosergiokun ?,,,
719528340093206529,1461039316.256022,SuciptoK,@Dele_Alli Happy Birthday Big Boy!!,,,
